company_id,snapshot_date,segment,region,seasonal_period,business_age_months,employee_count,annual_revenue_inr,credit_limit_inr,current_outstanding_inr,years_with_platform,has_iata_license,has_financial_statements,kyc_complete,corporate_verification_complete,gst_registered,vat_registered,tax_filing_compliance_rate,tax_payment_delay_days,regulatory_violations_12m,aa_framework_adopted,treds_registered,ocen_integrated,upi_transaction_share,api_booking_enabled,cibil_msme_rank,has_credit_history,debt_to_equity_ratio,quick_ratio,operating_margin,cash_flow_positive,informal_credit_factor,true_debt_to_equity_ratio,credit_utilization,credit_util_trend_6m,credit_util_volatility,on_time_payment_rate,avg_late_payment_days,days_payable_outstanding,missed_payments_12m,outstanding_invoices,total_bookings_lifetime,bookings_30d,bookings_7d,avg_booking_value_inr,booking_value_variance,cancellation_rate,booking_modification_rate,no_show_rate,booking_completion_rate,chargeback_rate,dispute_count_90d,dispute_resolution_rate,disputed_charges_12m,same_day_booking_pct,next_day_booking_pct,avg_booking_window_days,max_single_booking_30d_inr,booking_seasonality_index,refund_request_rate,avg_refund_processing_days,refund_to_booking_ratio,disputed_refund_count_90d,avg_customer_rating,repeat_customer_rate,customer_complaint_count_90d,supplier_dispute_count_12m,contract_breach_incidents_12m,communication_responsiveness_score,revenue_concentration_top3_pct,geographic_concentration_index,booking_source_diversity,days_since_first_booking,days_since_last_booking,booking_velocity_trend,velocity_spike_count_30d,total_users,active_users_30d,new_users_30d,new_users_7d,role_escalations_30d,bookings_to_revenue_ratio,credit_exhaustion_rate_days,chargeback_to_booking_ratio,user_to_employee_ratio,new_user_velocity,refund_to_revenue_ratio,dispute_to_booking_ratio,default_flag,fraud_flag,risk_score
IN-TRV-000140,2026-02-15,micro,metro,peak,49,4,59357212,454547,2771551.370890909,2.774462733,0,0,1,0,1,0,0.960116287,9.925399525,0,0,0,0,0.417065801,0,4,0,0.67327685,1.284680622,0.077981308,1,1.346125813,0.906315347,0.657561913,0.148566165,0.1757122,0.85349327,3.458432326,67.70975206,0,1,816,102,28,21464.75805,0.323185387,0.127918641,0.09829599,0.044754032,0.827327327,0.00841476,0,0.873778602,0,0.081458155,0.140715908,9.82916431,95943.32324,1.460869841,0.146684949,8.1079175,0.100673064,0,4.685821175,0.85099424,0,1,0,0.95099424,0.184422494,0.512072592,0.786497872,1347,6,-0.44976757,0,1,0,0,0,0,0.29508196,4.456984953,0.067318079,0.25,0.0,0.064926123,0.0,0,0,5.765383538
IN-TRV-000622,2026-02-15,small_medium,tier3,peak,64,20,519121824,10154464,54396417.43670588,4.590698305,1,1,1,1,1,0,0.934831968,2.10940584,0,1,0,0,0.599093048,1,1,1,0.488670916,1.529069238,0.118005791,1,1.148847017,0.561408124,0.87564662,0.055195493,0.075130872,0.978425569,6.779694935,56.9678038,0,4,679,104,24,42184.97992,0.320071696,0.116483379,0.105240097,0.023455516,0.860061105,0.004781292,0,0.928280624,0,0.091800433,0.17318613,12.45454342,184779.3854,1.615241655,0.08314519,5.687066659,0.071074401,0,4.289307878,0.744392876,0,4,0,0.844392876,0.297130994,0.872713694,0.696835507,1789,5,-0.433301304,1,12,8,0,0,0,0.055181812,1.65586478,0.031219022,0.6,0.0,0.008432188,0.0,0,0,18.30672052
IN-TRV-000500,2026-02-15,micro,metro,peak,9,2,14441784,60261,936224.8847571429,0.701375102,0,0,0,0,1,0,0.313809294,141.3789331,7,0,0,0,0.218544026,0,7,0,5.966948993,0.522336208,-0.07513934,0,2.42097186,14.4458156,0.921636952,0.517012435,0.752174995,0.490126373,76.1514302,120.6747464,9,6,1129,118,34,8384.933148,0.868210989,0.47644707,0.543189444,0.11622296,0.40732997,0.058848517,1,0.15,4,0.409292662,0.731827932,3.229296333,51991.91356,1.570962893,0.332047203,32.70484842,0.29823334,0,1.826179268,0.192217986,0,5,4,0.292217986,0.693332634,0.397359646,0.251367473,230,1,0.403785921,0,1,0,0,0,0,0.655748837,15.51037306,0.563264374,0.5,0.0,0.27298692,0.047619048,1,1,83.26847226
IN-TRV-000371,2026-02-15,micro,tier2,peak,47,2,25495621,257396,2480361.4545454546,2.806971616,0,1,0,1,1,0,0.602509502,19.23660385,3,0,0,0,0.33792305,0,4,0,2.688141309,0.802264501,0.014870065,0,2.472910749,6.647533536,1.0,0.243008442,0.305072068,0.561598484,33.78623943,137.5890672,2,6,752,106,29,19701.48244,0.796551084,0.309447619,0.214587035,0.055644402,0.634907979,0.013848007,0,0.792279888,0,0.181697394,0.28684062,8.448749259,104608.3774,1.599877167,0.200173822,14.47755086,0.190894581,0,2.836836226,0.365822297,1,11,2,0.465822297,0.59212909,0.517473036,0.385350252,1344,0,0.151604692,1,1,0,0,0,0,0.580819371,7.290253246,0.098194962,0.5,0.0,0.196755872,0.0,1,0,62.8444357
IN-TRV-000199,2026-02-15,micro,metro,peak,53,4,65138105,237664,1886057.3825454544,4.155219167,0,0,1,1,1,0,0.991975363,3.697819438,0,1,0,0,0.43931986,1,1,1,1.021337491,1.107378694,0.071875966,1,1.59725078,1.631332104,0.727449649,0.052678802,0.217629836,0.883046783,10.15985896,75.55655268,0,2,1265,120,33,23705.06251,0.409786185,0.202078245,0.231967792,0.064552528,0.733369227,0.005413023,0,0.91880465,0,0.140611175,0.27778838,9.644950936,130682.0955,1.405463953,0.09795643,5.373310477,0.065655289,0,4.170225839,0.629205267,0,5,3,0.729205267,0.38927527,0.355548069,0.673181307,1479,5,-0.224039937,0,3,2,0,0,1,0.46052428,1.580364055,0.057082792,0.75,0.0,0.051333565,0.0,0,0,31.85820386
IN-TRV-000688,2026-02-15,small_medium,tier3,peak,111,19,741457426,9592785,51718896.85846154,6.071055396,1,1,1,1,1,0,0.945455873,8.263801283,0,0,0,0,0.445273681,1,4,1,0.695541497,1.44093151,0.067729207,1,1.068823591,0.74341116,0.64896928,6.02956e-05,0.099854593,0.950516922,3.771460893,51.87647752,0,2,781,108,25,34616.24619,0.287955469,0.085844344,0.100841832,0.013462414,0.900693242,0.004066244,0,0.939006346,0,0.070225311,0.107148527,19.95747691,197214.3877,1.493163312,0.051343654,3.431179159,0.039229113,0,4.380013781,0.800139593,0,2,1,0.900139593,0.307480604,0.916280459,0.691197779,2842,6,-0.443751418,0,13,9,1,0,0,0.03645877,0.001808868,0.029402069,0.684210526,0.076923077,0.003106601,0.0,0,0,11.74828318
IN-TRV-000585,2026-02-15,micro,tier3,peak,6,1,8099942,81310,719024.1651363636,0.396297386,0,0,1,0,0,0,0.102045839,74.30475968,4,0,0,0,0.342878918,0,7,0,3.965195471,0.321643672,-0.000665998,0,2.518254912,9.985372973,0.917669601,0.324569698,0.578721646,0.351843876,77.0986842,180.12624,8,12,732,106,48,11752.2355,1.195671717,0.376977208,0.447429862,0.129478223,0.493544569,0.054357155,1,0.184642674,4,0.310834939,0.456782949,4.107026436,52369.364,1.49438545,0.399332182,42.34769857,0.334840382,0,2.462708723,0.249872272,0,8,6,0.349872272,0.698917964,0.88681334,0.257223617,176,1,0.38258979,1,1,0,0,0,0,1.062589105,9.737090934,0.375558526,1.0,0.0,0.736987308,0.03030303,1,1,100.0
IN-TRV-000902,2026-02-15,large,tier3,peak,159,137,5296286151,82320803,492651439.74,12.82305682,1,1,1,1,1,0,0.965876709,4.751355885,0,0,1,1,0.616704481,1,3,1,0.618766659,2.412979278,0.157590203,1,1.0,0.618766659,0.664947946,0.071025904,0.110091291,0.979358808,3.7326551,44.42605907,0,7,1107,117,18,57945.48179,0.303110171,0.05875857,0.068240793,0.018319481,0.922921949,0.004131149,0,0.938032766,0,0.038864539,0.053646243,40.14720713,294870.6118,1.445807072,0.046015241,5.391576169,0.041027583,0,4.257545139,0.728679799,0,2,1,0.828679799,0.279613411,0.864540631,0.705503321,4438,1,-0.324189539,2,104,91,14,2,0,0.012111439,2.130777121,0.039087025,0.759124088,0.134615385,0.000706833,0.0,0,0,20.15531772
IN-TRV-000060,2026-02-15,micro,metro,peak,56,4,32269610,875302,5634756.625,3.948241062,0,0,1,1,1,0,0.938339961,11.27514258,0,0,0,0,0.396411148,1,3,1,0.940923652,0.918542354,0.077425147,0,1.726959091,1.624936654,1.0,0.107162529,0.18029114,0.800965282,9.270195433,81.07465025,0,2,624,103,26,24992.48096,0.442362224,0.15978657,0.183173481,0.04026155,0.799951879,0.010792871,0,0.83810693,0,0.067070836,0.082358241,7.426491608,143851.7171,1.669105846,0.094311386,7.382880893,0.073116925,0,4.206686976,0.756782098,0,1,1,0.856782098,0.235145567,0.389704763,0.726283828,1627,2,-0.305467453,0,2,1,0,0,1,0.483620415,3.214875873,0.065431783,0.5,0.0,0.090281392,0.0,0,0,16.849165
IN-TRV-000329,2026-02-15,micro,tier2,peak,36,3,26464747,518675,5861027.5,2.886610898,0,0,1,1,1,0,0.573822243,41.19041764,2,0,0,0,0.341730723,0,6,0,2.077907131,0.711443129,0.018302035,1,2.205602276,4.583036697,1.0,0.109109872,0.20087294,0.695563681,27.72877368,110.2926053,4,4,915,113,23,9442.972323,0.565181272,0.28687841,0.248104681,0.059822753,0.653298837,0.01659146,0,0.751128099,0,0.29830397,0.491974618,9.431840131,30978.21266,1.459744579,0.186737689,12.23779051,0.157374209,0,3.492167946,0.530786315,0,5,2,0.630786315,0.446004622,0.633211599,0.564757708,1055,5,-0.062829315,0,1,0,0,0,0,0.326591167,3.273296146,0.134390827,0.333333333,0.0,0.090350933,0.0,0,0,43.4369041
IN-TRV-000097,2026-02-15,micro,tier3,peak,63,4,54777923,612857,4481516.8125,4.219231728,0,0,1,0,1,0,0.987226322,5.031102202,0,0,0,0,0.375876123,1,1,1,1.170311293,1.188992486,0.041023524,1,1.584432562,1.85427932,1.0,0.092084363,0.151217016,0.877590825,1.010556134,89.53727689,1,3,717,117,29,13209.51972,0.490553228,0.216448823,0.133073163,0.050081861,0.733469317,0.007026055,0,0.894609181,0,0.09796251,0.195611042,20.61981822,92502.04651,1.637654557,0.080340789,7.888747739,0.075380294,0,4.608907439,0.871821657,0,0,0,0.971821657,0.1,0.890481073,0.912032537,1672,1,-0.595781258,0,2,1,0,0,0,0.172811811,2.76253089,0.043034584,0.5,0.0,0.027200987,0.0,0,0,3.315099139
IN-TRV-000313,2026-02-15,micro,tier3,peak,32,3,24091284,382548,4590576.0,1.966976841,0,0,0,0,0,0,0.774367483,33.8491798,3,0,0,0,0.436320665,0,6,1,2.920928567,0.62580099,0.005970162,1,2.104007187,6.145654699,1.0,0.154203431,0.201535041,0.676168556,26.13232567,99.40126189,2,4,1248,108,36,11788.87808,0.626544424,0.288553761,0.324550182,0.046174779,0.66527146,0.02163609,0,0.675458649,0,0.241058699,0.434142896,5.623203217,51982.69071,1.624274033,0.242515482,18.27819913,0.166760127,0,3.613000538,0.552708153,0,6,3,0.652708153,0.411044089,0.760665959,0.679337361,844,6,-0.121464061,3,1,0,0,0,2,0.610698867,4.626102944,0.250017041,0.333333333,0.0,0.153800235,0.0,1,0,40.85786439
IN-TRV-000975,2026-02-15,ota_platform,tier2,peak,236,1439,71524292000,1534278645,3656935328.0,13.77547068,1,1,1,1,1,0,1.0,0.0,0,1,1,0,0.718900247,1,1,1,0.06585727,2.704125603,0.281819272,1,1.0,0.06585727,0.297936048,-0.080544753,0.024204972,1.0,0.0,29.89649732,0,189,1048,120,16,28806.71086,0.214041832,0.071162304,0.077755904,0.012851972,0.915985724,0.003751925,0,0.943721124,0,0.043417968,0.059080771,31.13093297,226100.0852,1.570039653,0.04563097,2.610958162,0.042439055,0,5.02662581,0.864896545,0,0,0,0.964896545,0.100508342,0.627224568,0.891174821,6175,3,-0.678769954,0,885,627,83,18,0,0.000422086,-2.416342584,0.032766812,0.615010424,0.093785311,2.64644e-05,0.0,0,0,4.129818226
IN-TRV-000300,2026-02-15,micro,tier2,peak,24,2,35785941,259660,3278207.5,1.223016654,0,0,1,0,1,0,0.630108775,42.91520124,1,0,0,0,0.354950788,1,4,0,2.155963117,0.729066601,0.008181855,0,2.402503794,5.179709568,1.0,0.176018647,0.365183842,0.605808477,29.54340688,96.02625011,4,5,960,101,25,11271.27497,0.816238715,0.234000457,0.140401579,0.047092247,0.718907296,0.024570852,0,0.631437217,0,0.265080508,0.390257347,11.91607366,33927.17248,1.456739929,0.155390462,14.11054069,0.127712669,0,2.924445692,0.360148081,0,3,6,0.460148081,0.561775041,0.730863064,0.517372128,695,6,0.151687887,0,1,0,0,0,0,0.302207737,5.280559416,0.233423096,0.5,0.0,0.059318147,0.0,1,0,63.51199044
IN-TRV-000278,2026-02-15,micro,metro,peak,24,2,56063325,179738,2673602.75,1.612588884,0,0,1,0,1,0,0.657785259,26.37902851,2,0,0,0,0.251954446,0,7,0,1.861287466,0.737821025,0.021331269,1,2.195943416,4.087281957,1.0,0.105763196,0.442350028,0.711976317,29.27653518,128.0193691,3,5,1368,119,30,10092.86394,0.69296814,0.238305324,0.24966508,0.041515112,0.720179563,0.017515084,0,0.737273737,0,0.223863403,0.333180095,10.70718014,50047.89255,1.437178987,0.202319225,15.43689773,0.185609378,0,3.353421812,0.499840134,0,5,4,0.599840134,0.576948036,0.339506089,0.383149375,634,1,-0.04144571,1,1,0,0,0,2,0.246365773,3.172895876,0.201423468,0.5,0.0,0.052011686,0.0,0,0,47.07763132
IN-TRV-000925,2026-02-15,large,tier3,peak,40,95,2552937105,69076718,434992181.992,2.242503235,1,1,1,1,1,0,0.851015779,15.99067074,0,0,0,0,0.55630336,1,3,1,1.070066089,1.528291543,0.089231277,1,1.0,1.070066089,0.828583278,0.143109724,0.162968315,0.851451691,7.340804346,52.48260001,1,14,866,114,23,29696.4857,0.356178867,0.158995343,0.126130148,0.037961452,0.803043206,0.010320751,0,0.84518874,0,0.072931089,0.11969201,15.37560379,112392.7124,1.599426995,0.085804175,5.264081216,0.067777988,0,2.940851472,0.39854249,0,3,5,0.49854249,0.473668843,0.920072091,0.461118848,1065,0,0.07470788,3,28,24,3,0,0,0.01007821,4.293291728,0.078437705,0.294736842,0.107142857,0.001365399,0.0,1,0,58.99500113
IN-TRV-000602,2026-02-15,small_medium,metro,peak,136,19,563780392,14289143,60569720.940823525,9.702112362,1,1,1,1,1,0,0.983298478,9.656110523,0,0,0,0,0.568013448,1,2,1,0.837555791,1.55709056,0.096754823,1,1.076711559,0.901806001,0.679817666,0.09797503,0.107324066,0.983109775,2.10674334,64.11841384,0,2,798,106,25,17020.68649,0.320969345,0.134967084,0.084405865,0.041599389,0.823433527,0.005019039,0,0.924714409,0,0.036430012,0.057480361,26.58799855,108014.945,1.471399072,0.082654882,4.316250507,0.081303437,0,5.21616981,0.880125049,0,0,0,0.980125049,0.1,0.416931872,0.897821201,3918,2,-0.53914325,0,11,7,0,0,0,0.024095393,2.939250913,0.037790414,0.578947368,0.0,0.003174116,0.0,0,0,2.338229534
IN-TRV-000440,2026-02-15,micro,tier2,peak,3,1,9426999,138566,1181728.374825,0.229978333,0,0,0,0,0,0,0.18500242,60.55014376,4,0,0,0,0.253747287,0,8,0,5.332035481,0.310747076,-0.073233525,0,2.697725519,14.38436819,0.921975224,0.690502976,0.56149539,0.359744062,36.04315116,226.1868866,9,11,777,111,37,10089.44308,1.387479278,0.437998701,0.307432104,0.086442723,0.475558576,0.059627917,3,0.15,11,0.354879994,0.573389741,5.204046488,45915.04385,1.601515783,0.382803178,56.11363569,0.303344113,1,1.712134916,0.104091051,1,22,2,0.204091051,0.879785993,0.737409483,0.05,82,3,0.577527075,10,1,0,0,0,5,0.831600542,20.71508928,0.417395422,1.0,0.0,0.545724567,0.083333333,1,1,100.0
IN-TRV-000838,2026-02-15,small_medium,tier3,peak,30,10,107622435,1849436,13827561.166846152,1.702647764,0,0,1,1,1,0,0.495134172,33.76416152,7,0,0,0,0.328077837,0,8,1,2.173766069,0.720989458,-0.044016751,0,2.131469076,4.633315154,0.908376427,0.445612438,0.436173908,0.621253154,39.68260881,111.3130449,7,16,749,107,25,13332.78648,1.008929487,0.388109756,0.409734868,0.106766728,0.505123516,0.022558634,0,0.661620495,0,0.276805008,0.384498229,2.273389552,54646.28923,1.671157732,0.243626519,26.21969898,0.152192975,0,1.511302577,0.111364802,1,10,7,0.211364802,0.885938669,0.909112363,0.254307058,849,3,0.395227794,1,5,4,0,0,0,0.092789733,13.36837315,0.157910436,0.5,0.0,0.038753211,0.0,1,0,100.0
IN-TRV-000571,2026-02-15,micro,tier3,peak,10,2,17233453,103696,1004624.7686836363,0.672720763,0,0,0,0,0,0,0.091508158,172.573358,3,0,0,0,0.226620578,0,9,0,5.521307096,0.530057627,-0.010505951,0,2.300919222,12.70408163,0.934823693,0.375016916,0.454256509,0.252190181,79.45343799,185.5104542,5,14,933,114,31,5490.346521,0.908444417,0.421618626,0.488206433,0.138288562,0.440092811,0.025838771,1,0.612418436,4,0.408446454,0.544167649,6.40672047,20493.41405,1.479351548,0.349079522,48.30521673,0.269176812,0,2.428395685,0.284254981,1,7,7,0.384254981,0.582147985,0.911264815,0.342807991,260,0,0.232055025,3,1,0,0,0,4,0.297154382,11.25050748,0.211408126,0.5,0.0,0.152138081,0.03030303,1,0,95.3595042
IN-TRV-000880,2026-02-15,large,tier2,peak,122,89,4198869882,98220150,386620191.88875,10.12672325,1,1,1,1,1,0,0.992744145,0.901858534,0,1,1,0,0.555899387,1,2,1,0.523272695,1.803638524,0.190119776,1,1.0,0.523272695,0.617452779,0.001650883,0.077552462,0.994534526,0.295597364,37.78124184,0,6,676,102,19,44206.25617,0.272280973,0.10817427,0.122156969,0.031524768,0.860300962,0.003869358,0,0.941959627,0,0.028804243,0.038717102,24.18453659,272079.5283,1.517783462,0.098881195,2.444367547,0.07510497,0,4.689149533,0.854919437,0,0,0,0.954919437,0.21572753,0.525663054,0.734725359,3365,4,-0.479447911,0,27,21,3,0,0,0.007114385,0.049526493,0.025634498,0.303370787,0.111111111,0.001274226,0.0,0,0,5.303595666
IN-TRV-000262,2026-02-15,micro,tier3,peak,37,3,32470550,175634,1804240.1818181819,3.061045427,0,0,0,1,0,0,0.601433276,58.54894455,1,1,0,0,0.370541254,1,6,0,2.897160543,0.746982632,0.028740261,1,2.102853477,6.092304122,1.0,0.338268581,0.260580058,0.644303274,33.57582536,129.4590326,3,6,1099,113,41,10080.3878,0.557670481,0.284754658,0.234864725,0.052388113,0.662857229,0.020306424,0,0.695403646,0,0.281842335,0.473089698,11.65732282,49892.61552,1.490513051,0.235719759,10.90032696,0.179366355,0,2.847984773,0.397552784,1,6,5,0.497552784,0.528709538,0.813808806,0.392353508,988,6,0.123073439,1,1,0,0,0,4,0.341237798,10.14805742,0.197526121,0.333333333,0.0,0.099230064,0.0,0,0,59.11143721
IN-TRV-000579,2026-02-15,micro,metro,peak,3,1,8965398,118699,1037980.6430333332,0.205811818,0,0,0,0,0,0,0.024282446,177.4537195,4,0,0,0,0.189503483,0,9,0,3.569238246,0.378230447,-0.008204117,0,2.111455119,7.536286365,0.904618471,0.500995998,0.718706778,0.488520369,49.71172721,134.5646882,6,6,899,116,39,11430.7999,0.900899614,0.42637535,0.280733898,0.145350005,0.428274645,0.078457197,3,0.15,13,0.422839984,0.639948998,3.141009127,59850.03247,1.781944117,0.334299257,36.77282801,0.216580691,2,1.967031105,0.098836261,1,6,7,0.198836261,0.75047985,0.367884124,0.338505429,81,6,0.649755721,3,1,0,0,0,5,1.14621668,15.02987994,0.608043277,1.0,0.0,0.593310014,0.083333333,1,1,94.2545575
IN-TRV-000024,2026-02-15,micro,tier2,peak,50,4,35920786,676410,2676341.693133333,4.105578055,0,1,1,0,1,0,0.866787943,4.046244173,0,1,0,0,0.374421983,0,5,1,1.260852213,0.82078643,0.03741716,0,1.975583088,2.490918308,0.691459616,0.140362357,0.188650389,0.930187744,5.456878268,75.46788086,1,3,670,103,17,10256.14911,0.285885591,0.213981979,0.161167785,0.060412777,0.725605244,0.010130292,0,0.848045614,0,0.066238189,0.080414009,9.636887173,43288.50243,1.722268061,0.131158063,6.093146914,0.122285335,0,4.890193325,0.834205557,0,1,0,0.934205557,0.239486336,0.564702546,0.737683125,1351,4,-0.508816644,0,1,0,0,0,0,0.1911565,4.210870713,0.065846901,0.25,0.0,0.046286246,0.0,0,0,7.74052268
IN-TRV-000031,2026-02-15,micro,metro,peak,50,3,32906769,813777,5950744.3125,2.751126846,0,0,1,0,1,0,0.883692342,5.582505358,0,0,0,0,0.398138542,1,2,0,1.468716219,0.942953395,0.070797347,1,1.892560037,2.779633622,1.0,0.000448204,0.208357128,0.869080925,10.10398263,81.85472031,0,3,812,117,22,20804.18471,0.317332825,0.173955622,0.140109108,0.040476566,0.785567812,0.01009563,0,0.848565546,0,0.060794371,0.102715276,16.59417223,73431.56468,1.662591443,0.086430962,11.75590819,0.057098692,0,4.48220845,0.763005447,0,1,1,0.863005447,0.255130539,0.252799486,0.783647436,1416,0,-0.336977035,0,1,0,0,0,1,0.513161793,0.013446121,0.070038435,0.333333333,0.0,0.076718819,0.0,0,0,16.11700629
IN-TRV-000618,2026-02-15,small_medium,tier3,peak,136,24,451994768,6681488,32479722.86022222,9.742991726,1,1,1,0,1,0,0.96428015,1.373681004,1,0,0,0,0.488587068,1,1,1,0.730667638,1.634784764,0.137229656,1,1.048521242,0.766120539,0.81776374,0.089882887,0.124139794,0.940593733,1.843646136,46.96734833,0,2,696,107,24,25528.91313,0.268267977,0.149352551,0.122272143,0.024059024,0.826588424,0.006594074,0,0.901088896,0,0.06597032,0.127523998,21.58751302,102489.063,1.516427517,0.093412784,3.122876995,0.061416708,0,4.920441556,0.877485782,0,0,0,0.977485782,0.224300632,0.793984437,0.789624494,3976,0,-0.433725559,0,9,5,0,0,0,0.039282223,2.696486595,0.042861478,0.375,0.0,0.006774391,0.0,0,0,2.648731487
IN-TRV-000011,2026-02-15,micro,metro,peak,65,3,40527605,580975,3324468.0555555555,3.438327291,0,0,1,1,1,0,0.859161694,4.153164722,0,0,0,0,0.424094421,0,3,1,1.193802074,1.173735469,0.03183416,1,1.79934471,2.148061447,1.0,0.052335488,0.170459292,0.816075802,5.368948402,75.97851799,0,1,664,103,17,13475.34581,0.302862002,0.152749735,0.14087557,0.040840425,0.806409839,0.005838335,0,0.912424976,0,0.139052728,0.181055585,15.31029435,59545.92977,1.651160156,0.127537162,10.52419867,0.095044892,0,4.466766243,0.760186963,0,2,1,0.860186963,0.286295112,0.321168038,0.782109527,1696,6,-0.382978197,1,1,0,0,0,0,0.220704757,1.570064653,0.037624825,0.333333333,0.0,0.052413626,0.0,0,0,16.44859256
IN-TRV-000222,2026-02-15,micro,tier3,peak,37,2,37837055,462458,3592942.923076923,2.617519734,0,0,1,0,1,0,0.642695295,44.02938505,3,0,0,0,0.349853135,0,8,1,3.24603422,0.6136712,0.029568639,0,2.189863893,7.108373134,1.0,0.195422076,0.279774991,0.720566915,17.06218593,99.01230187,3,4,614,101,31,9561.886877,0.52529596,0.289356896,0.183328866,0.094637015,0.61600609,0.02185368,0,0.672194807,0,0.299675459,0.372135466,11.10026613,54227.77555,1.630924653,0.242606206,21.97305739,0.174799072,0,3.599822076,0.5760355,0,7,3,0.6760355,0.47566476,0.848095681,0.655674171,1053,5,-0.142620443,0,1,0,0,0,2,0.155106996,5.862662293,0.132803129,0.5,0.0,0.074307184,0.0,0,0,38.11347064
IN-TRV-000821,2026-02-15,small_medium,metro,peak,10,9,157077976,2656613,23674703.811818182,0.59037096,0,1,0,0,1,0,0.49516802,33.98131566,3,0,0,0,0.275386989,0,9,0,4.327411425,0.983932458,-0.025839772,0,2.036886894,8.814447616,0.933597429,0.287606377,0.632103642,0.513076443,45.26077775,91.1628162,6,17,830,105,29,13840.50384,0.84008871,0.358504644,0.254154995,0.118250911,0.523244445,0.044182222,1,0.337266677,3,0.259693745,0.459945008,7.488372994,83058.58232,1.492385003,0.346428203,34.36979801,0.250705248,0,1.670476111,0.08742808,1,5,2,0.18742808,0.772903558,0.379260111,0.399954783,284,6,0.575490617,10,4,3,0,0,4,0.073173271,8.628191324,0.349441207,0.444444444,0.0,0.038460984,0.03030303,0,1,95.59669644
IN-TRV-000297,2026-02-15,micro,tier2,peak,21,3,24452099,474115,4698048.636363636,1.516364433,0,0,0,0,0,0,0.685116274,21.09219195,1,0,0,0,0.277278008,0,8,0,2.769037909,0.805177334,0.007654241,0,2.055030569,5.69045755,1.0,0.217154005,0.317045245,0.690548874,34.87723287,122.9529925,4,4,971,109,30,7773.82583,0.53966693,0.281584978,0.332438483,0.06620927,0.652205752,0.024969019,0,0.625464717,0,0.249929265,0.44871291,5.361133351,56737.41895,1.664539936,0.170330597,17.88935649,0.116827626,0,3.65168213,0.502382013,0,7,2,0.602382013,0.486605537,0.638594248,0.396380818,609,3,-0.035385113,4,1,0,0,0,0,0.308729801,6.514620154,0.222451259,0.333333333,0.0,0.070830299,0.0,0,0,46.77858665
IN-TRV-000055,2026-02-15,micro,tier2,peak,46,4,35188334,309162,2382331.3430846157,2.715445471,0,0,1,1,1,0,0.98939326,5.688398058,0,0,0,0,0.36907432,1,1,1,1.139106466,1.074016178,0.05605366,1,1.77423139,2.02103845,0.972572945,-0.047074348,0.115231191,0.90698538,4.639442072,79.87451841,0,2,856,103,32,20898.16046,0.399288826,0.185413274,0.13374833,0.039449522,0.775137204,0.011223895,0,0.831641568,0,0.107880675,0.166123367,15.85347854,157555.2561,1.54979216,0.09095337,8.317448541,0.073019536,0,3.918744337,0.69905061,0,3,0,0.79905061,0.379853922,0.697853231,0.552628992,1221,5,-0.309262587,0,3,2,0,0,0,0.508191019,-1.412230447,0.09324467,0.75,0.0,0.066764657,0.0,0,0,23.64110469
IN-TRV-000543,2026-02-15,micro,metro,peak,5,2,21255946,85701,1177565.25963375,0.330410322,0,0,0,0,0,0,0.193255857,170.1261433,3,0,0,0,0.187308275,0,10,1,3.831543058,0.367992908,0.00660483,0,2.695060516,10.32624041,0.939513923,0.404847507,0.500416593,0.491657519,63.66135493,133.7705992,8,14,1214,117,44,6817.967982,0.966637015,0.456741265,0.437983292,0.140540993,0.402717742,0.047961488,1,0.28057768,3,0.250280474,0.324644579,1.32364173,52390.26403,1.611316293,0.337865689,22.4047095,0.280738037,0,1.932544019,0.195752337,1,12,1,0.295752337,0.775099775,0.523439325,0.431209261,131,4,0.378815358,0,1,0,0,0,2,0.389357452,12.14542521,0.497600438,0.5,0.0,0.152154823,0.041666667,0,1,82.85266622
